state_name;county_name;state_fips;county_fips;age_adjusted_percent;age_adjusted_percent_sd;age_adjusted_percent_95l;age_adjusted_percent_p5u;est_percent;percent_sd;percent_95l;percent_95u;estimated_total;estimated_total_sd;estimated_total_95l;estimated_total_95h;v1;v2;obesity_bin;obesity_category;cty_name_2;state_2;elevation;long;lat
VIRGINIA;York;51;199;27.8;2.8;22.6;33.6;28.1;2.7;23.1;33.9;12780;1244;10500;15420;;;3;2;York;Virginia;65464;37.172279;-76.49193
WASHINGTON;Adams;53;1;35.9;3;30.3;42.1;35.8;2.9;30.4;41.9;3915;321;3323;4577;;;6;5;Adams;Washington;18728;46.865676;-119.02242
WASHINGTON;Asotin;53;3;30.8;2.4;26.3;35.5;30.5;2.2;26.4;34.8;4939;351;4275;5635;;;4;4;Asotin;Washington;21623;46.388456;-117.067274
WASHINGTON;Benton;53;5;29.6;1.8;26.2;33.3;29.8;1.8;26.5;33.4;34730;2066;30840;38910;;;3;3;Benton;Washington;175177;46.229004;-119.276099
WASHINGTON;Chelan;53;7;22.6;1.5;19.8;25.6;22.6;1.4;20;25.4;11800;732;10420;13270;;;1;0;Chelan;Washington;72453;47.530217;-120.344707
WASHINGTON;Clallam;53;9;27.3;2;23.6;31.4;27;1.8;23.7;30.6;15150;1000;13310;17200;;;2;1;Clallam;Washington;71404;48.094258;-123.451968
WASHINGTON;Clark;53;11;28.5;0.9;26.7;30.4;28.7;0.9;26.9;30.5;87720;2783;82170;93190;;;3;2;Clark;Washington;425363;45.679487;-122.561881
WASHINGTON;Columbia;53;13;28.5;2.8;23.4;34.4;28.2;2.6;23.5;33.6;891;81;743;1062;;;3;2;Columbia;Washington;4078;46.325941;-117.975741
WASHINGTON;Cowlitz;53;15;35.8;2.2;31.6;40.2;35.8;2.1;31.8;40;26610;1553;23620;29730;;;6;5;Cowlitz;Washington;102410;46.137731;-122.899958
WASHINGTON;Douglas;53;17;27.6;1.8;24.1;31.4;27.6;1.8;24.3;31.2;7184;457;6324;8132;;;3;1;Douglas;Washington;38431;47.511897;-120.172826
WASHINGTON;Ferry;53;19;22.8;2.3;18.6;27.6;23;2.2;19;27.5;1278;120;1054;1528;;;1;0;Ferry;Washington;7551;48.622195;-118.531788
WASHINGTON;Franklin;53;21;29.7;2.4;25.3;34.6;30;2.5;25.4;35.2;13920;1176;11770;16360;;;3;3;Franklin;Washington;78163;46.304218;-119.11931
WASHINGTON;Garfield;53;23;30.9;3;25.4;37;31.2;2.7;26.2;36.5;513;44;431;600;;;4;4;Garfield;Washington;2266;46.476155;-117.576254
WASHINGTON;Grant;53;25;31.1;2.2;27.1;35.6;31.2;2.1;27.2;35.7;17700;1216;15430;20220;;;4;4;Grant;Washington;89120;47.141696;-119.469973
WASHINGTON;Grays Harbor;53;27;33.1;2.1;29.1;37.5;33.2;2;29.4;37.3;17830;1085;15790;20040;;;5;5;Grays Harbor;Washington;72797;46.991374;-123.76763
WASHINGTON;Island;53;29;24;1.7;20.7;27.5;23.9;1.6;20.9;27.2;14870;999;12970;16900;;;1;0;Island;Washington;78506;48.206288;-122.576588
WASHINGTON;Jefferson;53;31;22.1;2;18.5;26.3;22.2;1.8;19;25.9;5394;427;4611;6276;;;1;0;Jefferson;Washington;29872;48.008216;-122.825295
WASHINGTON;King;53;33;21.4;0.5;20.4;22.4;21.7;0.5;20.7;22.7;309500;7139;295500;323600;;;1;0;King;Washington;1931249;47.54832;-122.229983
WASHINGTON;Kitsap;53;35;28.1;1.2;25.8;30.4;28.4;1.1;26.2;30.6;50560;1970;46720;54440;;;3;2;Kitsap;Washington;251133;47.613056;-122.632791
WASHINGTON;Kittitas;53;37;23.6;1.9;20.1;27.4;23.6;1.9;20;27.4;6976;557;5930;8117;;;1;0;Kittitas;Washington;40915;47.047742;-120.623911
WASHINGTON;Klickitat;53;39;28;2.3;23.9;32.8;27.9;2.1;24;32.3;4273;325;3675;4950;;;3;2;Klickitat;Washington;20318;45.797495;-121.132931
WASHINGTON;Lewis;53;41;35.8;2.3;31.3;40.6;35.4;2.2;31.3;39.9;19530;1208;17220;21980;;;6;5;Lewis;Washington;75455;46.617975;-122.832505
WASHINGTON;Lincoln;53;43;32;2.9;26.7;37.9;32;2.6;27.1;37.3;2562;210;2168;2992;;;4;5;Lincoln;Washington;10570;47.633857;-118.325118
WASHINGTON;Mason;53;45;29.5;2.2;25.3;34;29.3;2.1;25.4;33.5;13070;919;11290;14940;;;3;3;Mason;Washington;60699;47.287955;-123.036931
WASHINGTON;Okanogan;53;47;27.4;1.8;24;31.2;27.1;1.7;24;30.5;8020;488;7105;9020;;;2;1;Okanogan;Washington;41120;48.446246;-119.578336
WASHINGTON;Pacific;53;49;30.8;2.4;26.3;35.8;30.6;2.2;26.6;35.1;5157;363;4476;5903;;;4;4;Pacific;Washington;20920;46.528108;-123.896075
WASHINGTON;Pend Oreille;53;51;30.1;2.5;25.5;35.3;30;2.3;25.7;34.7;2964;226;2542;3423;;;4;3;Pend Oreille;Washington;13001;48.286333;-117.222011
WASHINGTON;Pierce;53;53;29.5;0.8;27.9;31.2;29.9;0.8;28.2;31.5;170000;4775;160800;179400;;;3;3;Pierce;Washington;795225;47.179454;-122.410936
WASHINGTON;San Juan;53;55;18.4;1.8;15;22.1;18.4;1.6;15.3;21.7;2322;201;1935;2740;;;1;0;San Juan;Washington;15769;48.576187;-122.980165
WASHINGTON;Skagit;53;57;29.9;2;26.1;34;29.6;1.9;26;33.5;25890;1660;22760;29270;;;3;3;Skagit;Washington;116901;48.466681;-122.335882
WASHINGTON;Skamania;53;59;33.8;2.9;28.4;39.5;33.9;2.8;28.7;39.4;2790;227;2360;3245;;;5;5;Skamania;Washington;11066;45.691397;-121.925675
WASHINGTON;Snohomish;53;61;27.8;0.8;26.3;29.4;28.3;0.8;26.8;29.9;140300;3894;132700;148100;;;3;2;Snohomish;Washington;713335;47.929139;-122.189388
WASHINGTON;Spokane;53;63;27.1;1;25.2;29.1;27.1;1;25.3;29.1;92650;3290;86400;99310;;;2;1;Spokane;Washington;471221;47.681186;-117.37087
WASHINGTON;Stevens;53;65;26.4;1.9;22.8;30.3;26.4;1.8;23.1;30.1;8324;559;7279;9486;;;2;1;Stevens;Washington;43531;48.279486;-117.810545
WASHINGTON;Thurston;53;67;27.3;0.9;25.6;29.2;27.6;0.9;25.8;29.4;51070;1667;47880;54430;;;2;1;Thurston;Washington;252264;46.999073;-122.840989
WASHINGTON;Wahkiakum;53;69;28.2;2.6;23.3;33.5;28.6;2.4;24;33.4;944;79;794;1106;;;3;2;Wahkiakum;Washington;3978;46.236785;-123.428851
WASHINGTON;Walla Walla;53;71;26.9;2;23.2;31.1;26.8;2;23.2;30.9;11340;830;9806;13050;;;2;1;Walla Walla;Washington;58781;46.077821;-118.390182
WASHINGTON;Whatcom;53;73;23.3;1.2;21.1;25.7;23.4;1.2;21.2;25.8;34440;1725;31190;37880;;;1;0;Whatcom;Washington;201140;48.820552;-122.485318
WASHINGTON;Whitman;53;75;26.6;1.9;22.9;30.5;26;2;22.2;30.2;8204;641;6984;9512;;;2;1;Whitman;Washington;44776;46.797297;-117.221303
WASHINGTON;Yakima;53;77;30.5;1.5;27.7;33.5;30.6;1.5;27.9;33.5;47990;2294;43680;52550;;;4;4;Yakima;Washington;243231;46.515822;-120.41619
WEST VIRGINIA;Barbour;54;1;35.6;3.9;28.6;43.8;35.4;3.7;28.6;43.3;4220;444;3410;5161;;;6;5;Barbour;West Virginia;16589;39.109653;-80.004972
WEST VIRGINIA;Berkeley;54;3;31.7;2.1;27.7;36;31.9;2.1;27.9;36.2;23490;1558;20520;26640;;;4;4;Berkeley;West Virginia;104169;39.457075;-77.982455
WEST VIRGINIA;Boone;54;5;32.5;3.1;26.8;38.9;32.7;3;27.2;39;6169;568;5130;7338;;;5;5;Boone;West Virginia;24629;38.054143;-81.752712
WEST VIRGINIA;Braxton;54;7;32.2;3.5;25.9;39.5;32;3.3;26.1;39;3675;378;2994;4478;;;4;5;Braxton;West Virginia;14523;38.691193;-80.728585
WEST VIRGINIA;Brooke;54;9;32.4;3.3;26.4;39.4;32.1;3.1;26.5;38.7;5920;571;4872;7120;;;4;5;Brooke;West Virginia;24069;40.308456;-80.58577
WEST VIRGINIA;Cabell;54;11;32.2;2.3;27.9;37.1;32;2.2;27.8;36.6;22860;1592;19860;26130;;;4;5;Cabell;West Virginia;96319;38.413495;-82.338233
WEST VIRGINIA;Calhoun;54;13;33.1;4.3;25.4;42;33.2;4.1;25.8;41.7;1889;234;1468;2374;;;5;5;Calhoun;West Virginia;7627;38.85054;-81.104298
WEST VIRGINIA;Clay;54;15;36.5;4.4;28.7;45.7;36.3;4.2;28.7;45.1;2746;320;2175;3417;;;6;5;Clay;West Virginia;9386;38.468912;-81.103578
WEST VIRGINIA;Doddridge;54;17;31.1;4;24;39.8;31.2;3.9;24.3;39.6;1717;213;1338;2179;;;4;4;Doddridge;West Virginia;8202;39.287426;-80.72175
WEST VIRGINIA;Fayette;54;19;31.4;2.7;26.4;37;31.3;2.6;26.6;36.7;11120;914;9431;13020;;;4;4;Fayette;West Virginia;46039;38.033101;-81.13355
WEST VIRGINIA;Gilmer;54;21;34.6;4.2;27.1;43.5;34.4;4.1;27.1;43.1;1843;221;1453;2310;;;5;5;Gilmer;West Virginia;8693;38.924402;-80.827613
WEST VIRGINIA;Grant;54;23;32.6;3.9;25.5;41;31.8;3.7;25.2;39.7;2991;344;2367;3726;;;5;5;Grant;West Virginia;11937;39.061384;-79.162438
WEST VIRGINIA;Greenbrier;54;25;29.4;2.7;24.5;35;29.3;2.5;24.7;34.4;7790;663;6582;9149;;;3;3;Greenbrier;West Virginia;35480;37.855598;-80.493567
WEST VIRGINIA;Hampshire;54;27;33.4;3.3;27.4;40.4;33.3;3.2;27.5;40;5628;541;4651;6754;;;5;5;Hampshire;West Virginia;23964;39.327538;-78.611263
WEST VIRGINIA;Hancock;54;29;32.9;3.2;27;39.3;32.7;2.9;27.3;38.8;7671;688;6398;9079;;;5;5;Hancock;West Virginia;30676;40.479465;-80.569498
WEST VIRGINIA;Hardy;54;31;31.9;3.5;25.4;39.3;31.9;3.4;25.5;38.9;3284;349;2633;4013;;;4;5;Hardy;West Virginia;14025;39.037706;-78.881937
WEST VIRGINIA;Harrison;54;33;31.4;2.4;27.1;36.4;31.5;2.3;27.4;36.2;16390;1183;14250;18840;;;4;4;Harrison;West Virginia;69099;39.287945;-80.343216
WEST VIRGINIA;Jackson;54;35;34.5;3.2;28.6;41.1;34.2;3;28.5;40.4;7345;648;6132;8682;;;5;5;Jackson;West Virginia;29211;38.840404;-81.712041
WEST VIRGINIA;Jefferson;54;37;31.3;2.7;26.3;37;31.8;2.7;26.8;37.3;11920;1001;10060;13990;;;4;4;Jefferson;West Virginia;53498;39.315195;-77.847656
WEST VIRGINIA;Kanawha;54;39;30.5;1.5;27.6;33.5;30.6;1.4;27.8;33.4;44620;2063;40620;48790;;;4;4;Kanawha;West Virginia;193063;38.361943;-81.652953
WEST VIRGINIA;Lewis;54;41;30.2;3.2;24.5;36.9;30.1;3;24.5;36.5;4015;406;3268;4856;;;4;4;Lewis;West Virginia;16372;39.03246;-80.471273
WEST VIRGINIA;Lincoln;54;43;37.8;3.7;31.2;45.6;37.8;3.6;31.3;45.2;6423;608;5332;7696;;;6;5;Lincoln;West Virginia;21720;38.199035;-82.066952
WEST VIRGINIA;Logan;54;45;33.6;2.8;28.4;39.3;34;2.7;28.9;39.5;9250;741;7871;10760;;;5;5;Logan;West Virginia;36743;37.856637;-81.971518
WEST VIRGINIA;Marion;54;49;31.7;2.4;27.1;36.8;31.3;2.3;27;36.1;13610;1005;11720;15660;;;4;4;Marion;West Virginia;56418;39.486129;-80.181612
WEST VIRGINIA;Marshall;54;51;31.1;3.1;25.4;37.6;30.9;2.9;25.6;37;7867;743;6506;9408;;;4;4;Marshall;West Virginia;33107;39.926441;-80.7045
WEST VIRGINIA;Mason;54;53;32.1;3.2;26.3;38.7;31.9;3;26.4;38.3;6294;589;5219;7555;;;4;5;Mason;West Virginia;27324;38.826465;-82.059748
WEST VIRGINIA;McDowell;54;47;32.6;3.2;26.8;39.2;32.9;3;27.4;39.1;5754;529;4790;6848;;;5;5;McDowell;West Virginia;22113;37.389931;-81.658541
WEST VIRGINIA;Mercer;54;55;31.4;2.5;26.8;36.5;31.2;2.3;26.9;35.9;14630;1093;12610;16840;;;4;4;Mercer;West Virginia;62264;37.352463;-81.140806
WEST VIRGINIA;Mineral;54;57;33.3;3.2;27.4;40;33.6;3.1;27.8;40.1;6696;618;5540;7997;;;5;5;Mineral;West Virginia;28212;39.465107;-78.909946
WEST VIRGINIA;Mingo;54;59;32.1;2.9;26.8;38.1;32.6;2.8;27.4;38.4;6455;557;5430;7600;;;4;5;Mingo;West Virginia;26839;37.705418;-82.157458
WEST VIRGINIA;Monongalia;54;61;28.3;2.1;24.4;32.6;28.4;2.2;24.5;32.8;18580;1411;16030;21480;;;3;2;Monongalia;West Virginia;96189;39.636196;-79.959809
WEST VIRGINIA;Monroe;54;63;29.9;3.4;23.7;37.3;29.8;3.3;23.9;36.6;3190;350;2564;3924;;;3;3;Monroe;West Virginia;13502;37.528463;-80.636561
WEST VIRGINIA;Morgan;54;65;29.1;3;23.6;35.5;29.2;2.9;23.8;35.4;3659;367;2986;4434;;;3;3;Morgan;West Virginia;17541;39.581071;-78.223556
WEST VIRGINIA;Nicholas;54;67;34.1;3.2;28.3;40.8;33.9;3;28.3;40.2;6872;612;5742;8137;;;5;5;Nicholas;West Virginia;26233;38.275855;-80.775451
WEST VIRGINIA;Ohio;54;69;30.1;2.6;25.2;35.5;29.9;2.4;25.3;34.9;10130;825;8573;11810;;;4;3;Ohio;West Virginia;44443;40.078993;-80.672339
WEST VIRGINIA;Pendleton;54;71;32.5;4.1;25.4;41.4;31.9;3.8;25.1;40;1900;226;1499;2386;;;5;5;Pendleton;West Virginia;7695;38.672518;-79.337502
WEST VIRGINIA;Pleasants;54;73;30.7;3.9;23.8;39.2;31;3.8;24.3;39.1;1713;208;1345;2165;;;4;4;Pleasants;West Virginia;7605;39.383419;-81.19208
WEST VIRGINIA;Pocahontas;54;75;31.6;3.9;24.6;39.9;31.4;3.7;24.7;39.2;2101;245;1654;2623;;;4;4;Pocahontas;West Virginia;8719;38.286867;-80.024122
WEST VIRGINIA;Preston;54;77;31;2.9;25.6;37.2;31.1;2.8;25.9;37.1;7277;656;6067;8665;;;4;4;Preston;West Virginia;33520;39.495471;-79.676099
WEST VIRGINIA;Putnam;54;79;29.8;2.4;25.2;34.7;30.3;2.4;25.9;35.2;12580;990;10740;14600;;;3;3;Putnam;West Virginia;55486;38.475729;-81.926568
WEST VIRGINIA;Raleigh;54;81;31.4;2.4;27;36.3;31.6;2.3;27.4;36.4;19430;1402;16800;22350;;;4;4;Raleigh;West Virginia;78859;37.770284;-81.202994
WEST VIRGINIA;Randolph;54;83;29.6;3;24.3;35.7;29.7;2.9;24.5;35.6;6437;618;5301;7722;;;3;3;Randolph;West Virginia;29405;38.869406;-79.872569
WEST VIRGINIA;Ritchie;54;85;31.3;3.9;24.4;39.6;31.2;3.7;24.7;39.1;2488;297;1964;3114;;;4;4;Ritchie;West Virginia;10449;39.213934;-81.044436
WEST VIRGINIA;Roane;54;87;32.7;3.4;26.7;39.9;32.6;3.3;26.7;39.3;3846;384;3152;4641;;;5;5;Roane;West Virginia;14926;38.729491;-81.346321
WEST VIRGINIA;Summers;54;89;33.5;3.6;26.9;41.1;33.2;3.4;26.8;40.3;3525;365;2854;4283;;;5;5;Summers;West Virginia;13927;37.666908;-80.847554
WEST VIRGINIA;Taylor;54;91;30.8;3.3;24.7;37.6;31;3.2;25.1;37.6;3917;405;3163;4741;;;4;4;Taylor;West Virginia;16895;39.337291;-80.064419
WEST VIRGINIA;Tucker;54;93;32.2;4.1;24.9;40.9;31.8;3.9;24.9;39.9;1731;211;1357;2173;;;4;5;Tucker;West Virginia;7141;39.11173;-79.607202
WEST VIRGINIA;Tyler;54;95;32.9;4.2;25.4;41.4;32.9;4;25.8;41.1;2281;275;1788;2851;;;5;5;Tyler;West Virginia;9208;39.508846;-80.925137
WEST VIRGINIA;Upshur;54;97;28.9;3;23.5;35.2;28.9;2.9;23.6;34.9;5108;510;4165;6164;;;3;2;Upshur;West Virginia;24254;38.953837;-80.228779
WEST VIRGINIA;Wayne;54;99;32.4;2.8;27.4;38.3;32.5;2.7;27.7;38.2;10180;838;8663;11960;;;4;5;Wayne;West Virginia;42481;38.261889;-82.491282
WEST VIRGINIA;Webster;54;101;31;3.9;24.1;39.2;31.2;3.7;24.5;39.1;2299;274;1806;2878;;;4;4;Webster;West Virginia;9154;38.469808;-80.479615
WEST VIRGINIA;Wetzel;54;103;32.3;3.7;25.6;40.1;32.2;3.5;25.8;39.3;3998;429;3207;4877;;;4;5;Wetzel;West Virginia;16583;39.62681;-80.758633
WEST VIRGINIA;Wirt;54;105;33.5;4.4;25.7;42.7;33.5;4.2;26;42.3;1489;187;1155;1884;;;5;5;Wirt;West Virginia;5717;39.052702;-81.392132
WEST VIRGINIA;Wood;54;107;30.5;2.1;26.7;34.8;30.6;2;26.8;34.5;20010;1283;17580;22620;;;4;4;Wood;West Virginia;86956;39.266169;-81.530388
WEST VIRGINIA;Wyoming;54;109;33.9;3.5;27.6;41.1;34.3;3.3;28.3;41.2;6278;607;5169;7529;;;5;5;Wyoming;West Virginia;23796;37.628554;-81.564644
WISCONSIN;Adams;55;1;30.5;2.5;25.8;35.8;30.6;2.4;26.2;35.4;5042;394;4316;5844;;;4;4;Adams;Wisconsin;20875;43.944401;-89.782239
WISCONSIN;Ashland;55;3;27.3;2.2;23.2;32;27.4;2.1;23.5;31.9;3283;256;2811;3817;;;2;1;Ashland;Wisconsin;16157;46.470378;-90.783551
WISCONSIN;Barron;55;5;28.4;2.5;24;33.6;28.6;2.3;24.4;33.5;9957;814;8467;11660;;;3;2;Barron;Wisconsin;45870;45.436158;-91.815595
WISCONSIN;Bayfield;55;7;27.9;2.2;23.8;32.5;28.2;2.1;24.2;32.5;3279;245;2823;3784;;;3;2;Bayfield;Wisconsin;15014;46.588678;-91.102103
WISCONSIN;Brown;55;9;27.3;1.9;23.8;31.2;27.4;1.9;24;31.3;48720;3300;42590;55640;;;2;1;Brown;Wisconsin;248007;44.497198;-88.031843
WISCONSIN;Buffalo;55;11;30;2.5;25.3;35.1;30.1;2.4;25.7;35;3160;250;2698;3671;;;4;3;Buffalo;Wisconsin;13587;44.379071;-91.743927
WISCONSIN;Burnett;55;13;29.1;2.3;24.8;34.1;29;2.1;25;33.4;3702;273;3197;4269;;;3;3;Burnett;Wisconsin;15457;45.833418;-92.413067
WISCONSIN;Calumet;55;15;28.3;2.4;23.9;33.4;28.6;2.4;24.2;33.7;9185;773;7756;10810;;;3;2;Calumet;Wisconsin;48971;44.149211;-88.258764
WISCONSIN;Chippewa;55;17;27.9;2.4;23.4;32.9;28.1;2.4;23.7;32.9;12710;1066;10740;14910;;;3;2;Chippewa;Wisconsin;62415;44.986588;-91.32738
WISCONSIN;Clark;55;19;28.5;2.5;23.9;33.7;28.6;2.4;24.3;33.6;6734;556;5715;7902;;;3;2;Clark;Wisconsin;34690;44.784643;-90.547599
WISCONSIN;Columbia;55;21;27.4;2.2;23.3;32.1;27.6;2.2;23.6;32.2;11490;907;9828;13390;;;2;1;Columbia;Wisconsin;56833;43.46149;-89.367399
WISCONSIN;Crawford;55;23;27.4;2.3;23.1;32.1;27.6;2.2;23.5;32.1;3453;273;2937;4016;;;2;1;Crawford;Wisconsin;16644;43.159807;-91.011263
WISCONSIN;Dane;55;25;25;1.6;22;28.3;25.2;1.6;22.1;28.5;90540;5843;79410;102300;;;2;0;Dane;Wisconsin;488073;43.074343;-89.393883
WISCONSIN;Dodge;55;27;30.5;2.5;26;35.7;30.7;2.4;26.2;35.8;20640;1631;17650;24100;;;4;4;Dodge;Wisconsin;88759;43.434231;-88.712346
WISCONSIN;Door;55;29;27;2.2;23.1;31.6;27.4;2.1;23.5;31.7;6065;457;5205;7023;;;2;1;Door;Wisconsin;27785;44.904102;-87.345365
WISCONSIN;Douglas;55;31;28.4;2.4;24.1;33.5;28.6;2.3;24.4;33.5;9490;771;8094;11120;;;3;2;Douglas;Wisconsin;44159;46.633029;-92.017477
WISCONSIN;Dunn;55;33;27.8;2.4;23.5;32.8;27.9;2.4;23.5;32.9;8772;749;7404;10360;;;3;2;Dunn;Wisconsin;43857;44.914467;-91.895108
WISCONSIN;Eau Claire;55;35;26.3;2.2;22.4;30.8;26.4;2.2;22.5;30.8;19170;1561;16310;22370;;;2;1;Eau Claire;Wisconsin;98736;44.790413;-91.454948
WISCONSIN;Florence;55;37;28.1;2.5;23.4;33.3;28.6;2.4;24.2;33.4;1066;88;901;1247;;;3;2;Florence;Wisconsin;4423;45.852429;-88.237785
WISCONSIN;Fond du Lac;55;39;29.2;2.3;25;34.1;29.6;2.3;25.5;34.4;22020;1681;18940;25570;;;3;3;Fond du Lac;Wisconsin;101633;43.76493;-88.486885
WISCONSIN;Forest;55;41;29.7;2.3;25.4;34.5;29.2;2.2;25.2;33.6;2169;161;1871;2498;;;3;3;Forest;Wisconsin;9304;45.561305;-88.806904
WISCONSIN;Grant;55;43;27.3;2.3;23.2;32;27.4;2.2;23.5;32;10060;805;8603;11720;;;2;1;Grant;Wisconsin;51208;42.82529;-90.616057
WISCONSIN;Green;55;45;27.2;2.3;23;32;27.5;2.2;23.4;32.1;7421;605;6317;8664;;;2;1;Green;Wisconsin;36842;42.670633;-89.576089
WISCONSIN;Green Lake;55;47;26.8;2.3;22.5;31.5;27.2;2.2;23.2;31.7;3867;309;3290;4496;;;2;1;Green Lake;Wisconsin;19051;43.844076;-89.013089
WISCONSIN;Iowa;55;49;28.7;2.3;24.4;33.5;29.2;2.3;25;33.9;5085;395;4357;5907;;;3;2;Iowa;Wisconsin;23687;42.982704;-90.126735
WISCONSIN;Iron;55;51;27.2;2.4;22.9;32.1;27.3;2.2;23.3;31.7;1390;111;1187;1615;;;2;1;Iron;Wisconsin;5916;46.353147;-90.196635
WISCONSIN;Jackson;55;53;30.1;2.5;25.6;35.3;30.1;2.4;25.7;35.1;4560;361;3897;5322;;;4;3;Jackson;Wisconsin;20449;44.320474;-90.901558
WISCONSIN;Jefferson;55;55;29.8;2.5;25.3;34.9;30;2.4;25.6;35.1;17870;1455;15220;20900;;;3;3;Jefferson;Wisconsin;83686;43.040167;-88.784757
WISCONSIN;Juneau;55;57;28.9;2.4;24.5;34;28.9;2.3;24.7;33.8;5892;473;5031;6899;;;3;2;Juneau;Wisconsin;26664;43.842134;-90.100354
WISCONSIN;Kenosha;55;59;27.8;2.1;23.9;32;28.1;2.1;24.3;32.4;32890;2436;28390;37830;;;3;2;Kenosha;Wisconsin;166426;42.572633;-87.922956
WISCONSIN;Kewaunee;55;61;30.4;2.6;25.7;35.9;30.7;2.5;26.1;36.1;4770;387;4058;5602;;;4;4;Kewaunee;Wisconsin;20574;44.527541;-87.58979
WISCONSIN;La Crosse;55;63;26.3;2.1;22.3;30.7;26.4;2.1;22.4;30.7;22040;1760;18680;25620;;;2;1;La Crosse;Wisconsin;114638;43.858367;-91.208437
WISCONSIN;Lafayette;55;65;29.7;2.5;25;35;29.9;2.4;25.4;34.9;3526;286;2994;4117;;;3;3;Lafayette;Wisconsin;16836;42.661836;-90.139042
WISCONSIN;Langlade;55;67;29.9;2.4;25.5;34.9;30.1;2.3;25.8;34.8;4678;352;4021;5414;;;3;3;Langlade;Wisconsin;19977;45.18444;-89.105771
WISCONSIN;Lincoln;55;69;29.5;2.4;25.1;34.6;29.5;2.3;25.3;34.2;6604;516;5673;7676;;;3;3;Lincoln;Wisconsin;28743;45.285493;-89.686664
WISCONSIN;Manitowoc;55;71;29.7;2.4;25.1;34.8;30.1;2.3;25.6;34.9;18450;1431;15730;21410;;;3;3;Manitowoc;Wisconsin;81442;44.104426;-87.723854
WISCONSIN;Marathon;55;73;27.8;2.1;23.9;32;28.2;2;24.3;32.3;27200;1961;23500;31250;;;3;2;Marathon;Wisconsin;134063;44.908503;-89.710946
WISCONSIN;Marinette;55;75;28.1;2.4;23.7;33;28.4;2.2;24.3;33;9276;730;7929;10790;;;3;2;Marinette;Wisconsin;41749;45.221014;-87.846106
WISCONSIN;Marquette;55;77;30.1;2.5;25.6;35.3;30.4;2.3;26.1;35.3;3567;276;3064;4138;;;4;3;Marquette;Wisconsin;15404;43.813741;-89.41107
WISCONSIN;Menominee;55;78;31.1;3;25.7;37.4;31.2;3;25.8;37.3;881;84;729;1055;;;4;4;Menominee;Wisconsin;4232;44.913795;-88.641293
WISCONSIN;Milwaukee;55;79;30;1.1;27.9;32.1;30.2;1.1;28.2;32.3;203700;7256;189900;218100;;;4;3;Milwaukee;Wisconsin;947735;43.032865;-87.959548
WISCONSIN;Monroe;55;81;27.2;2.3;23;31.9;27.5;2.2;23.4;32;8595;685;7305;10000;;;2;1;Monroe;Wisconsin;44673;43.942291;-90.640636
WISCONSIN;Oconto;55;83;27.2;2.3;23;32.2;27.6;2.3;23.5;32.3;7913;647;6740;9279;;;2;1;Oconto;Wisconsin;37660;44.8979;-88.147837
WISCONSIN;Oneida;55;85;27.2;2.3;23;31.9;27.4;2.1;23.4;31.8;7856;607;6704;9103;;;2;1;Oneida;Wisconsin;35998;45.708051;-89.490882
WISCONSIN;Outagamie;55;87;27.3;2;23.6;31.4;27.6;2;23.9;31.7;35150;2517;30410;40290;;;2;1;Outagamie;Wisconsin;176695;44.309508;-88.400738
WISCONSIN;Ozaukee;55;89;25.8;2.1;21.8;30.2;26.4;2.1;22.5;30.7;17020;1331;14490;19730;;;2;0;Ozaukee;Wisconsin;86395;43.32038;-87.949891
WISCONSIN;Pepin;55;91;28.9;2.4;24.4;34.1;29.3;2.4;24.9;34.2;1614;130;1373;1887;;;3;2;Pepin;Wisconsin;7469;44.590724;-91.989241
WISCONSIN;Pierce;55;93;26.4;2.2;22.4;30.8;26.6;2.2;22.6;31.1;7831;643;6638;9152;;;2;1;Pierce;Wisconsin;41019;44.771766;-92.544547
WISCONSIN;Polk;55;95;26.3;2.2;22.2;30.9;26.7;2.1;22.7;31.2;8895;715;7571;10400;;;2;1;Polk;Wisconsin;44205;45.406302;-92.478528
WISCONSIN;Portage;55;97;27.9;2.3;23.6;32.7;28.1;2.3;23.8;32.9;14360;1179;12140;16800;;;3;2;Portage;Wisconsin;70019;44.498175;-89.526902
WISCONSIN;Price;55;99;29.2;2.5;24.6;34.4;29.8;2.3;25.4;34.5;3358;262;2870;3893;;;3;3;Price;Wisconsin;14159;45.724747;-90.398474
WISCONSIN;Racine;55;101;29.8;2.1;26;34.1;29.8;2;26.2;33.9;43260;2883;37950;49180;;;3;3;Racine;Wisconsin;195408;42.734943;-87.926109
WISCONSIN;Richland;55;103;29.7;2.5;25.3;34.9;30;2.4;25.7;34.8;4073;320;3496;4729;;;3;3;Richland;Wisconsin;18021;43.350327;-90.39055
WISCONSIN;Rock;55;105;28.9;2.1;25;33.4;29.1;2.1;25.3;33.4;34050;2436;29580;39080;;;3;2;Rock;Wisconsin;160331;42.651893;-89.03741
WISCONSIN;Rusk;55;107;28.5;2.5;23.9;33.8;28.8;2.4;24.3;33.5;3144;258;2657;3668;;;3;2;Rusk;Wisconsin;14755;45.448067;-91.127194
WISCONSIN;Sauk;55;111;27.7;2.4;23.3;32.6;27.9;2.3;23.6;32.5;12210;1006;10340;14270;;;3;1;Sauk;Wisconsin;61976;43.446515;-89.869597
WISCONSIN;Sawyer;55;113;27.9;2.2;23.8;32.4;27.9;2;24.1;32;3650;262;3153;4190;;;3;2;Sawyer;Wisconsin;16557;45.936442;-91.346565
